index,specific_price,min_quantity_kg,keep,title,link,hydrate_count,scaled_anhydrous_price,min_quantity,min_unit,search_text
V2O5,5.0,20.0,y,Good price 99.5% Vanadium Pentoxide V2O5,https://www.alibaba.com/product-detail/Good-price-99-5-Vanadium-Pentoxide_62540601680.html,,,20.0,kg,V2O5
V2O5,5.0,1.0,y,High purity Vanadium pentoxide / Vanadium oxide V2O5 powder price for sale Cas No.: 1314-62-1,https://www.alibaba.com/product-detail/High-purity-Vanadium-pentoxide-Vanadium-oxide_1600501079773.html,,,1.0,kg,V2O5
V2O5,5.0,1.0,y,Micron Vanadium pentoxide V2O5 powder price/ Ultrafine V2O5 Powder 99.99% for catalyst 1314-62-1,https://www.alibaba.com/product-detail/Micron-Vanadium-pentoxide-V2O5-powder-price_1600062385966.html,,,1.0,kg,V2O5
V2O5,5.0,1.0,y,Factory price alloy additive 99% V2O5 Vanadium pentoxide catalyst with fast delivery CAS 1314-62-1,https://www.alibaba.com/product-detail/Factory-price-alloy-additive-99-V2O5_1600500594470.html,,,1.0,kg,V2O5
V2O5,1.0,1.0,y,High quality catalyst 99.9% Vanadium oxide / Vanadium pentoxide V2O5 Cas 1314-62-1 with best price,https://www.alibaba.com/product-detail/High-quality-catalyst-99-9-Vanadium_1600473009274.html,,,1.0,kg,V2O5
Zn,2.5,5000.0,y,Zinc Metal Ingots Pure Zinc Ingot 99.99% 99.995% Zinc Ingots,https://www.alibaba.com/product-detail/Zinc-Metal-Ingots-Pure-Zinc-Ingot_1600451178867.html?s=p,,,5.0,t,zinc metal
Zn,0.5,1000.0,y,Metal Zinc Metal Roofing Manufacture From Grade 540 550 530 Zinc Coating Galvanized Steel,https://www.alibaba.com/product-detail/Metal-Zinc-Metal-Roofing-Manufacture-From_1600489392142.html?s=p,,,1.0,t,zinc metal
Zn,0.51051,10000.0,y,Zinc Metal Zinc Coated Galvanized Sheet Zinc Coated Cold Rolled Hot Dipped Galvanized Corrugated Steel Sheet Metal Plate Price Galvanised Coils Steel,https://www.alibaba.com/product-detail/Zinc-Metal-Zinc-Coated-Galvanized-Sheet_1600339644760.html?s=p,,,10.0,t,zinc metal
ZnBr2,20.0,2.0,y,Factory Direct Zinc Bromide Powder ZnBr2 7699-45-8 for Drilling or Completion Fluids,https://www.alibaba.com/product-detail/Factory-Direct-Zinc-Bromide-Powder-ZnBr2_1600438067155.html,,,2.0,kg,ZnBr2
ZnBr2,1.5,1.0,y,CAS 7699-45-8 zinc bromide znbr2,https://www.alibaba.com/product-detail/CAS-7699-45-8-zinc-bromide_1600334434894.html,,,1.0,kg,ZnBr2
ZnBr2,4.8,1000.0,y,ZnBr2 Zinc Bromide Powder ZnBr2 for Completion Fluids China made CAS 7699-45-8,https://www.alibaba.com/product-detail/ZnBr2-Zinc-Bromide-Powder-ZnBr2-for_1600258200167.html,,,1000.0,kg,ZnBr2
ZnBr2,2.5,1.0,y,7699-45-8 with industrial use Zinc bromide Znbr2,https://www.alibaba.com/product-detail/7699-45-8-with-industrial-use_1600447586941.html,,,1.0,kg,ZnBr2
ZnBr2,1.36,25.0,y,zinc bromide price CAS 7699-45-8 zinc bromide znbr2,https://www.alibaba.com/product-detail/zinc-bromide-price-CAS-7699-45_1600230127713.html,,,25.0,kg,ZnBr2
ZnBr2,1.0,1.0,y,CAS 7699-45-8 Zinc bromide / Zinc bromide znbr2,https://www.alibaba.com/product-detail/CAS-7699-45-8-Zinc-bromide_1600383068136.html,,,1.0,kg,ZnBr2
ZnBr2,4.15,1000.0,y,Oil Recovery Additives Weighting Admixture Zinc bromide liquor ZnBr2 for Drilling and Completion Fluids Additives,https://www.alibaba.com/product-detail/Oil-Recovery-Additives-Weighting-Admixture-Zinc_1600302626665.html,,,1.0,t,ZnBr2
ZnCO3,2.3,1000.0,y,5970-47-8 Industry grade Zinc Carbonate Basic ( ZnCO3 ),https://www.alibaba.com/product-detail/5970-47-8-Industry-grade-Zinc_62070938941.html,,,1.0,t,ZnCO3 zinc carbonate
ZnCO3,1.0,1000.0,y,Direct manufactory Rubber industrial used basic zinc carbonate,https://www.alibaba.com/product-detail/Direct-manufactory-Rubber-industrial-used-basic_1807896441.html,,,1.0,t,ZnCO3 zinc carbonate
ZnCO3,1.6,25.0,y,industrial basic zinc carbonate powder / Basic zinc carbonate / Zinc Carbonate Hydroxide,https://www.alibaba.com/product-detail/industrial-basic-zinc-carbonate-powder-Basic_62019276140.html,,,25.0,kg,ZnCO3 zinc carbonate
ZnCO3,5.0,1.0,y,Zinc Carbonate Basic rubber grade used ZnCO3 57.5% Transparent Zinc Oxide CAS 3486-35-9,https://www.alibaba.com/product-detail/Zinc-Carbonate-Basic-rubber-grade-used_1600312431315.html?s=p,,,1.0,kg,ZnCO3 zinc carbonate
ZnCO3,2.3,1000.0,y,Pharmacy grade Basic Zinc Carbonate price,https://www.alibaba.com/product-detail/Pharmacy-grade-Basic-Zinc-Carbonate-price_62069338134.html,,,1.0,t,ZnCO3 zinc carbonate
ZnCO3,1.0,1000.0,y,2020 low price zinc carbonate ZnCO3 Industrial Grade,https://www.alibaba.com/product-detail/2020-low-price-zinc-carbonate-ZnCO3_62019391776.html,,,1.0,t,ZnCO3 zinc carbonate
ZnCl2,1.0,1.0,y,Hot sales! Industrial grade Zinc Chloride 98%min ZnCl2 powder CAS No.: 7646-85-7,https://www.alibaba.com/product-detail/Hot-sales-Industrial-grade-Zinc-Chloride_62211855138.html,,,1.0,kg,ZnCl2
ZnCl2,1.64,25000.0,y,zinc chloride 98% ZNCL2,https://www.alibaba.com/product-detail/zinc-chloride-98-ZNCL2_1600427625743.html,,,25.0,t,ZnCl2
ZnCl2,0.8,1.0,y,ZnCl2 battery grade Zinc Chloride 99% factory price/cas:7646-85-7,https://www.alibaba.com/product-detail/ZnCl2-battery-grade-Zinc-Chloride-99_62133454052.html,,,1.0,kg,ZnCl2
ZnCl2,0.9,10000.0,y,China Manufacturer Supply wholesale price ZnCl2 CAS 7646-85-7 96% Zinc Chloride,https://www.alibaba.com/product-detail/China-Manufacturer-Supply-wholesale-price-ZnCl2_1600447088866.html,,,10.0,t,ZnCl2
ZnCl2,1.64,15000.0,y,Zinc Chloride ZnCl2,https://www.alibaba.com/product-detail/Zinc-Chloride-ZnCl2_1600428491189.html,,,15.0,t,ZnCl2
ZnCl2,1.0,1.0,y,Factory Supply best price of 98% Zinc chloride Zncl2 anhydrous Food Grade Powder Cas 7646-85-7,https://www.alibaba.com/product-detail/Factory-Supply-best-price-of-98_62280765859.html,,,1.0,kg,ZnCl2
ZnCl2,0.00098,15000.0,y,2021 Hot sales battery grade 98%min Zinc Chloride 98%min ZnCl2 manufacturer,https://www.alibaba.com/product-detail/2021-Hot-sales-battery-grade-98_1909598239.html,,,15.0,t,ZnCl2
ZnCl2,0.9,1.0,y,ZnCl2 zinc chloride tetrahydrate 98% in philippines market price for sale 7646-85-7,https://www.alibaba.com/product-detail/ZnCl2-zinc-chloride-tetrahydrate-98-in_62156415016.html,,,1.0,kg,ZnCl2
ZnCl2,0.45,1000.0,y,Low price Zinc Ammonium Chloride ZNCL2 .NHCL4,https://www.alibaba.com/product-detail/Low-price-Zinc-Ammonium-Chloride-ZNCL2_1600078070317.html,,,1.0,t,ZnCl2
ZnCl2,1.64,15000.0,y,ZnCl2 Cas No:7646-85-7,https://www.alibaba.com/product-detail/ZnCl2-Cas-No-7646-85-7_1600427700756.html,,,15.0,t,ZnCl2
ZnI2,10.0,25.0,y,Unilong hot sale Zinc iodide CAS 10139-47-6 with good quality,https://www.alibaba.com/product-detail/Unilong-hot-sale-Zinc-iodide-CAS_1600435266417.html,,,25.0,kg,10139-47-6
ZnI2,0.075,5000.0,y,Zinc iodide CAS 10139-47-6 I2Zn,https://www.alibaba.com/product-detail/Zinc-iodide-CAS-10139-47-6_1600444508934.html,,,5.0,t,10139-47-6
ZnI2,0.001,1.0,y,High Quality Zinc iodide CAS NO 10139-47-6 Manufacturer,https://www.alibaba.com/product-detail/High-Quality-Zinc-iodide-CAS-NO_11000002346188.html,,,1.0,kg,10139-47-6
ZnI2,10.0,25.0,y,99% purity Zinc iodide with factory price CAS 10139-47-6,https://www.alibaba.com/product-detail/99-purity-Zinc-iodide-with-factory_1600435241562.html,,,25.0,kg,10139-47-6
ZnI2,10.0,25.0,y,ZnI2 Zinc iodide with 99% puirty cas 10139-47-6 in stock,https://www.alibaba.com/product-detail/ZnI2-Zinc-iodide-with-99-puirty_1600435206877.html,,,25.0,kg,10139-47-6
ZnSO4,0.7,20000.0,y,Zinc Sulphate Sulphate Zinc Sulphate Price Fertilizer Zinc Sulphate Heptahydrate ZnSO4 .7H2O,https://www.alibaba.com/product-detail/Zinc-Sulphate-Sulphate-Zinc-Sulphate-Price_60776063344.html?s=p,7,1.2468018285884188,20.0,t,ZnSO4 zinc sulphate
ZnSO4,0.4,1000.0,y,ZnSO4 Zn 22% Zinc Feed Fertilizer grade Sulphate Heptahydrate,https://www.alibaba.com/product-detail/ZnSO4-Zn-22-Zinc-Feed-Fertilizer_1600454475279.html?s=p,7,0.7124581877648108,1000.0,kg,ZnSO4 zinc sulphate
ZnSO4,0.3,25000.0,y,Znso4 Zinc Sulphate Sulphate High Quality ZnSO4 Fertilizer Heptahydrate 21% 35% Powder/Granular Zinc Sulphate,https://www.alibaba.com/product-detail/Znso4-Zinc-Sulphate-Sulphate-High-Quality_1600268313730.html?s=p,7,0.5343436408236081,25.0,t,ZnSO4 zinc sulphate
ZnSO4,0.48,1000.0,y,zinc sulphate food fcc znso4,https://www.alibaba.com/product-detail/zinc-sulphate-food-fcc-znso4_1600200003055.html,not_specified,,1.0,t,ZnSO4 zinc sulphate
ZnSO4,0.47,25000.0,y,No caking 33% Zinc sulfate solution Granulated Zinc Sulphate,https://www.alibaba.com/product-detail/No-caking-33-Zinc-sulfate-solution_1600444211732.html,not_specified,,25.0,t,ZnSO4 zinc sulphate
ZnSO4,0.01,1000.0,y,Agriculture Fertilizer Zinc Sulphate Heptahydrate/ Monohydrate Granular Crystal Powder,https://www.alibaba.com/product-detail/Agriculture-Fertilizer-Zinc-Sulphate-Heptahydrate-Monohydrate_1600344685046.html,multiple_found,,1000.0,kg,ZnSO4 zinc sulphate
ZnSO4,0.4,27000.0,y,ZnSO4 .7H2O Zinc Sulphate White Crystal Heptahydrate For Agriculture,https://www.alibaba.com/product-detail/ZnSO4-7H2O-Zinc-Sulphate-White-Crystal_10000002727916.html,7,0.7124581877648108,27.0,t,ZnSO4 zinc sulphate
ZnSO4,0.47,1000.0,y,Zn 22 percent ZnSO4 7H2O Zinc Sulphate Heptahydrate,https://www.alibaba.com/product-detail/Zn-22-percent-ZnSO4-7H2O-Zinc_529616644.html,7,0.8371383706236526,1.0,t,ZnSO4 zinc sulphate
ZnSO4,0.4,25000.0,y,zinc sulphate monohydrate 98% ZnSO4 H2O,https://www.alibaba.com/product-detail/zinc-sulphate-monohydrate-98-ZnSO4-H2O_1602183844.html,1,0.44463688396640166,25.0,t,ZnSO4 zinc sulphate
ZnSO4,0.8,1000.0,y,Manufactures supply feed fertilizer grade ZnSO4 Zinc Sulphate 33%,https://www.alibaba.com/product-detail/Manufactures-supply-feed-fertilizer-grade-ZnSO4_1600454576085.html,not_specified,,1000.0,kg,ZnSO4 zinc sulphate
