search_text,price,min_order,title,link
Co Cobalt metal,$0.08,2 Pieces,DIN338 Fully Ground M35 Co5% Metal Cobalt Hss Twist Drill Bit For Metal Stainless Steel Drilling,https://www.alibaba.com/product-detail/DIN338-Fully-Ground-M35-Co5-Metal_60793211557.html
Co Cobalt metal,$50.00,1.0 Kilograms,Supply High pure 99.95% 99.98% electrolytic cobalt sheet cobalt block raw metal Co plate / Cobalt particles,https://www.alibaba.com/product-detail/Supply-High-pure-99-95-99_1600385699358.html
Co Cobalt LME,"$39,500.00",5 Tons,Cobalt Design Wholesale customized scrap sheet metal cobalt,https://www.alibaba.com/product-detail/Cobalt-Design-Wholesale-customized-scrap-sheet_1600428503538.html
Co Cobalt LME,$70.00,5 Kilograms,Cobalt chromium molybdenum powder Co Cr Mo powder cromo cobalto,https://www.alibaba.com/product-detail/Cobalt-chromium-molybdenum-powder-Co-Cr_62214621775.html
Co Cobalt LME,"$12,500.00",1 Ton,High Quality Cobalt Cobalt Plate Cobalt Sheet,https://www.alibaba.com/product-detail/High-Quality-Cobalt-Cobalt-Plate-Cobalt_1600425834245.html
Co Cobalt LME,$100.00,50 Kilograms,HSG cobalt titanium tungsten alloy plate products price per kg,https://www.alibaba.com/product-detail/HSG-cobalt-titanium-tungsten-alloy-plate_1600195645935.html
Co Cobalt LME,$30.00,1 Piece,99.95% Pure Cobalt Metal Sheet,https://www.alibaba.com/product-detail/99-95-Pure-Cobalt-Metal-Sheet_62068558223.html
Co Cobalt LME,"$20,000.00",1.0 Tons,"Low - price sale of cobalt , high - quality, please contact us if necessary",https://www.alibaba.com/product-detail/Low-price-sale-of-cobalt-high_1600405431294.html
Co Cobalt LME,$67.00,100 Kilograms,Henan Shengbang dental cobalt chromium alloy cobalto cromo cobalt -chromium,https://www.alibaba.com/product-detail/Henan-Shengbang-dental-cobalt-chromium-alloy_62378647288.html
Co Cobalt Spot,"$23,800.00",1.0 Tons,Factory direct cobalt powder high-quality price discount spot,https://www.alibaba.com/product-detail/Factory-direct-cobalt-powder-high-quality_1600391817569.html
Co Cobalt Spot,$2.00,1 Piece,HSS Cobalt Spot Weld Remover Drill Bit,https://www.alibaba.com/product-detail/HSS-Cobalt-Spot-Weld-Remover-Drill_1078694393.html
Co Cobalt Spot,$1.30,100.0 Pieces,M35 HSS Cobalt Spot Weld Drill Bits Cutting Accessories for Separate Spot Welded Panels,https://www.alibaba.com/product-detail/M35-HSS-Cobalt-Spot-Weld-Drill_60386765336.html
Co Cobalt Spot,$0.03,1.0 Pieces,Humidity indicator cards Moisture Sensitive Spots from 1 to 6 ( HIC Cobalt free ),https://www.alibaba.com/product-detail/Humidity-indicator-cards-Moisture-Sensitive-Spots_693229670.html
Co Cobalt Spot,$102.00,10 Kilograms,99.95% high-purity metal cobalt 1-100mm high-purity cobalt block Jinchuan cobalt high-quality spot,https://www.alibaba.com/product-detail/99-95-high-purity-metal-cobalt_1600398534122.html
Co Cobalt Spot,"$58,500.00",1 Ton,Factory direct cobalt powder high quality price preferential spot,https://www.alibaba.com/product-detail/Factory-direct-cobalt-powder-high-quality_1600454317373.html
Co Cobalt Spot,$0.03,200.0 Pieces,humidity tester Moisture Absorption Desiccant Co - free Humidity Indicator Card,https://www.alibaba.com/product-detail/humidity-tester-Moisture-Absorption-Desiccant-Co_62400509422.html
Co3O4 Cobalt Tetroxide,$2.00,1.0 Kilograms,High purity 99.9% Cobaltosic oxide powder Co3O4 with best price,https://www.alibaba.com/product-detail/High-purity-99-9-Cobaltosic-oxide_1600427378738.html?s=p
Co3O4 Cobalt Tetroxide,$65.00,1 Kilogram,China factory supply magnetic material Cobalt tetroxide Co3O4,https://www.alibaba.com/product-detail/China-factory-supply-magnetic-material-Cobalt_62396824992.html
Co3O4 Cobalt Tetroxide,$55.00,10.0 Kilograms,"2022 Good price and High purity cobalt tetroxide , Co3O4",https://www.alibaba.com/product-detail/2022-Good-price-and-High-purity_1600432589199.html
Co3O4 Cobalt Tetroxide,$130.00,1 Kilogram,"Good price and High purity cobalt tetroxide , ultrafine cobalt oxide Co3O4",https://www.alibaba.com/product-detail/Good-price-and-High-purity-cobalt_1600458183575.html
Co3O4 Cobalt Tetroxide,"$4,320.00",25 Metric Tons,High quality 72% Cobalt Tetroxide Co3O4 for battery and ceramic,https://www.alibaba.com/product-detail/High-quality-72-Cobalt-Tetroxide-Co3O4_1600292142864.html
Co3O4 Cobalt Tetroxide,$29.00,20.0 Kilograms,cobalt salt and enamel Cobalt tetroxide cas no 1308-06-1 and Co3o4,https://www.alibaba.com/product-detail/cobalt-salt-and-enamel-Cobalt-tetroxide_1600120666888.html
Co3O4 Cobalt Tetroxide,$20.00,500.0 Kilograms,Tricobalt tetroxide Cobalt oxide powder Co3O4 Cobalt Tetroxide price,https://www.alibaba.com/product-detail/Tricobalt-tetroxide-Cobalt-oxide-powder-Co3O4_440067055.html
CoCl2 Cobalt Chloride,$5.00,1.0 Kilograms,Cobalt Chloride Chloridechloride Best Price CAS 7791-13-1 Cobalt Chloride Hexahydrate In China,https://www.alibaba.com/product-detail/Cobalt-Chloride-Chloridechloride-Best-Price-CAS_1600388753424.html?s=p
CoCl2 Cobalt Chloride,$5.60,1.0 Kilograms,High quality CoCl2 CAS 7791-13-1 Cobalt Chloride Hexahydrate CoCl2 .6H2O with best price,https://www.alibaba.com/product-detail/High-quality-CoCl2-CAS-7791-13_1600322668628.html
CoCl2 Cobalt Chloride,$11.00,1.0 Kilograms,High quality Cobalt Chloride / cocl2 with fast delivery,https://www.alibaba.com/product-detail/High-quality-Cobalt-Chloride-cocl2-with_1600288122360.html
CoCl2 Cobalt Chloride,$14.20,1000 Kilograms,Hot sale CAS 7791-13-1 COCl2 .6H2O cobalt chloride hexahydrate price cobalt chloride,https://www.alibaba.com/product-detail/Hot-sale-CAS-7791-13-1_1600259632985.html
CoCl2 Cobalt Chloride,$30.00,25.0 Kilograms,Hot sale factory supply CAS:7646-79-9 Cobalt Chloride Co42% Cocl2 with best price Cobalt Chloride Anhydrous,https://www.alibaba.com/product-detail/Hot-sale-factory-supply-CAS-7646_60732714980.html
CoCl2 Cobalt Chloride,$10.00,1.0 Kilograms,CAS 7646-79-9 Cl2Co Cobalt chloride,https://www.alibaba.com/product-detail/CAS-7646-79-9-Cl2Co-Cobalt_1600276561192.html
CoCl2 Cobalt Chloride,$15.00,5000 Kilograms,hexahydrate Cobalt chloride price,https://www.alibaba.com/product-detail/hexahydrate-Cobalt-chloride-price_440062313.html
CoO Cobalt Monoxide,$10.00,1.0 Kilograms,Cobalt Cobalt Oxide Powder CAS 1308-04-9 Factory Supply High Purity Co2O3 Powder Price Cobalt Oxide Powder,https://www.alibaba.com/product-detail/Cobalt-Cobalt-Oxide-Powder-CAS-1308_1600384475835.html?s=p
CoO Cobalt Monoxide,,1.0 Kilograms,Factory Price Sell Cobalt Oxide Powder with Cobalt Monoxide and CoO and 1307-96-6,https://www.alibaba.com/product-detail/Factory-Price-Sell-Cobalt-Oxide-Powder_62477071985.html
CoO Cobalt Monoxide,$43.80,1.0 Kilograms,High Quality Cobalt Oxide For Ceramic With Factory Price CAS 1307-96-6,https://www.alibaba.com/product-detail/High-Quality-Cobalt-Oxide-For-Ceramic_1600364147819.html
CoO Cobalt Monoxide,,25 Kilograms,High quality factory price cobalt oxide-molybdenum oxide catalyst,https://www.alibaba.com/product-detail/High-quality-factory-price-cobalt-oxide_1600229344267.html
CoO Cobalt Monoxide,$30.00,25 Kilograms,High Purity Black 71.5% CoO cobalt oxide,https://www.alibaba.com/product-detail/High-Purity-Black-71-5-CoO_1600228295895.html
CoO Cobalt Monoxide,$12.00,1 Kilogram,HRCO Co3O4 Cobalt -Oxide-Co2O3 Price High Purity Black 78 74% CoO Co2O3 Cobalt Oxide,https://www.alibaba.com/product-detail/HRCO-Co3O4-Cobalt-Oxide-Co2O3-Price_62486592329.html
CoO Cobalt Monoxide,$30.00,25 Kilograms,High quality factory price cobalt oxide powder,https://www.alibaba.com/product-detail/High-quality-factory-price-cobalt-oxide_1600228302438.html
CoSO4 Cobalt sulphates,$0.20,17.0 Metric Tons,cas 10026-24-1 feed additive industrial grade Cobalt sulfate heptahydrate,https://www.alibaba.com/product-detail/cas-10026-24-1-feed-additive_60795933260.html?s=p
CoSO4 Cobalt sulphates,$60.00,1 Kilogram,Cobalt Best Price CAS 10026-24-1 Cobalt Sulfate Heptahydrate,https://www.alibaba.com/product-detail/Cobalt-Best-Price-CAS-10026-24_1600383861496.html?s=p
CoSO4 Cobalt sulphates,$15.00,1.0 Kilograms,China CoSO4 7H2O cobalt sulfate price,https://www.alibaba.com/product-detail/China-CoSO4-7H2O-cobalt-sulfate-price_1600277699961.html
CoSO4 Cobalt sulphates,$20.00,5 Kilograms,Battery Raw Materials Cobalt Sulphate Powder CoSo4 .7H2O,https://www.alibaba.com/product-detail/Battery-Raw-Materials-Cobalt-Sulphate-Powder_1600280364232.html
CoSO4 Cobalt sulphates,$5.00,1.0 Kilograms,Factory produced Cobalt sulfate 10124-43-3 cobaltsulfate( coso4 ),https://www.alibaba.com/product-detail/Factory-produced-Cobalt-sulfate-10124-43_1600149186957.html
CoSO4 Cobalt sulphates,$6.00,1.0 Kilograms,China factory manufacture Cobalt sulfate heptahydrate CoSo4 .7H2O Co21% with best price CAS:10026-24-1,https://www.alibaba.com/product-detail/China-factory-manufacture-Cobalt-sulfate-heptahydrate_643180444.html
CoSO4 Cobalt sulphates,$20.00,1000.0 Kilograms,20 coso4 heptahydrate sulfate Cobalt sulphate 20% price,https://www.alibaba.com/product-detail/20-coso4-heptahydrate-sulfate-Cobalt-sulphate_1657855756.html
Cr Chromium (Cr),$10.00,10.0 Kilograms,Buy Pure Chromium Chrome metal Lump price Cr,https://www.alibaba.com/product-detail/Buy-Pure-Chromium-Chrome-metal-Lump_1600079084538.html?s=p
Cr Chromium (Cr),$30.00,1 Piece,Chromiumcr High Pure 99.95% Chrome/ Chromium / Cr Pvd Magnetron Sputtering Target For Vacuum Coating,https://www.alibaba.com/product-detail/Chromiumcr-High-Pure-99-95-Chrome_62207107415.html?s=p
Cr Chromium (Cr),$38.00,5.0 Kilograms,Cr Chromium Chromiumchromium Chromium Powder Factory Pure 99.95% Cr Chromium Powder Used For Optical Vacuum Coating,https://www.alibaba.com/product-detail/Cr-Chromium-Chromiumchromium-Chromium-Powder-Factory_1600251847708.html?s=p
Cr Chromium (Cr),$60.00,1.0 Kilograms,High Purity 99.5% Chromium Metal Cr Powder With Good Price,https://www.alibaba.com/product-detail/High-Purity-99-5-Chromium-Metal_1600334331064.html?s=p
Cr Chromium (Cr),$35.00,5 Pieces,Chromium Pvd Chromium Sputtering Target/chrome Target Price/ Cr Sputtering Target,https://www.alibaba.com/product-detail/Chromium-Pvd-Chromium-Sputtering-Target-chrome_60148915113.html?s=p
Cr Chromium (Cr),$60.00,1 Piece,99.5% Purity Chromium Ring Tube Cr tube,https://www.alibaba.com/product-detail/99-5-Purity-Chromium-Ring-Tube_1600292501315.html
Cr Chromium (Cr),"$3,000.00",1 Piece,99.5% CR Target Best Type Plasma spraying material Chromium Cr spraying touch panel target material,https://www.alibaba.com/product-detail/99-5-CR-Target-Best-Type_1600180101292.html
Cr Chromium Metal,,10.0 Kilograms,Buy Pure Chromium Chrome metal Lump price Cr,https://www.alibaba.com/product-detail/Buy-Pure-Chromium-Chrome-metal-Lump_1600079084538.html?s=p
Cr Chromium Metal,,1.0 Kilograms,High Purity 99.5% Chromium Metal Cr Powder With Good Price,https://www.alibaba.com/product-detail/High-Purity-99-5-Chromium-Metal_1600334331064.html?s=p
Cr Chromium Metal,,1 Piece,Metal Cr / chromium Chromiumcr 99.95% Pure Chrome Metal Target Cr / chromium Sputter Target For PVD Coating Machine,https://www.alibaba.com/product-detail/Metal-Cr-chromium-Chromiumcr-99-95_60514789693.html?s=p
Cr Chromium Metal,,1 Kilogram,Cr Chromium Metal Chromium Powder Price CAS 7440-47-3 Cr Powder Price Chromium Metal Powder,https://www.alibaba.com/product-detail/Cr-Chromium-Metal-Chromium-Powder-Price_62297630462.html?s=p
Cr Chromium Metal,,1.0 Kilograms,Chromium Metal OCr23Al5 Nickel - Chromium Flexible Metal Strips / Foil,https://www.alibaba.com/product-detail/Chromium-Metal-OCr23Al5-Nickel-Chromium-Flexible_60737725784.html?s=p
Cr Chromium Metal,,1.0 Kilograms,"Metal Chromium Lump, metal cr lump",https://www.alibaba.com/product-detail/Metal-Chromium-Lump-metal-cr-lump_60629730334.html
Cr Chromium Metal,,25 Kilograms,The factory exports high purity powder metal chromium Cr >99.9% micro chromium powder for alloy Ni- Cr powder metallurgy parts,https://www.alibaba.com/product-detail/The-factory-exports-high-purity-powder_1600349597260.html
Cr Chromium metal,$10.00,10.0 Kilograms,Buy Pure Chromium Chrome metal Lump price Cr,https://www.alibaba.com/product-detail/Buy-Pure-Chromium-Chrome-metal-Lump_1600079084538.html?s=p
Cr Chromium metal,$60.00,1.0 Kilograms,High Purity 99.5% Chromium Metal Cr Powder With Good Price,https://www.alibaba.com/product-detail/High-Purity-99-5-Chromium-Metal_1600334331064.html?s=p
Cr Chromium metal,$18.00,100.0 Kilograms,Japan strong performance round price chromium rod bronze steel bar copper silver alloy,https://www.alibaba.com/product-detail/Japan-strong-performance-round-price-chromium_1600448494811.html?s=p
Cr Chromium metal,$50.00,1 Piece,Metal Cr / chromium Chromiumcr 99.95% Pure Chrome Metal Target Cr / chromium Sputter Target For PVD Coating Machine,https://www.alibaba.com/product-detail/Metal-Cr-chromium-Chromiumcr-99-95_60514789693.html?s=p
Cr Chromium metal,$25.00,1 Kilogram,Cr Chromium Metal Chromium Powder Price CAS 7440-47-3 Cr Powder Price Chromium Metal Powder,https://www.alibaba.com/product-detail/Cr-Chromium-Metal-Chromium-Powder-Price_62297630462.html?s=p
Cr Chromium metal,$10.00,1.0 Kilograms,"Metal Chromium Lump, metal cr lump",https://www.alibaba.com/product-detail/Metal-Chromium-Lump-metal-cr-lump_60629730334.html
Cr Chromium metal,$26.00,25 Kilograms,The factory exports high purity powder metal chromium Cr >99.9% micro chromium powder for alloy Ni- Cr powder metallurgy parts,https://www.alibaba.com/product-detail/The-factory-exports-high-purity-powder_1600349597260.html
Cr2O3 Cr2O3 chromium oxide,$3.00,3000.0 Kilograms,Cr2O3 Chromium Oxide Powder CAS 1308-38-9,https://www.alibaba.com/product-detail/Cr2O3-Chromium-Oxide-Powder-CAS-1308_62416608574.html?s=p
Cr2O3 Cr2O3 chromium oxide,$6.00,10.0 Kilograms,Chromium Oxide III  Green Pigment Powder / Cr2O3 / CAS 1308-38-9,https://www.alibaba.com/product-detail/Chromium-Oxide-III-Green-Pigment-Powder_62006808910.html?s=p
Cr2O3 Cr2O3 chromium oxide,$18.50,5.0 Kilograms,Cr2O3 SiO2 TiO2 Thermal Spraying Mixed Chrome Chromium Oxide Silicon Oxide Titanium Oxide Composite Powder,https://www.alibaba.com/product-detail/Cr2O3-SiO2-TiO2-Thermal-Spraying-Mixed_1600115387677.html
Cr2O3 Cr2O3 chromium oxide,$2.00,1.0 Kilograms,Pigment Grade Chrome Oxide Green/ Chromium Oxide ( Cr2O3 ),https://www.alibaba.com/product-detail/Pigment-Grade-Chrome-Oxide-Green-Chromium_60795553680.html
Cr2O3 Cr2O3 chromium oxide,$18.00,25.0 Kilograms,Chromium (III) oxide Cr2O3,https://www.alibaba.com/product-detail/Chromium-III-oxide-Cr2O3_1600457000708.html
Cr2O3 Cr2O3 chromium oxide,$4.00,1 Kiloampere,Chromium oxide cr2o3 favorable price cas 1308-38-9,https://www.alibaba.com/product-detail/Chromium-oxide-cr2o3-favorable-price-cas_1600327495445.html
Cr2O3 Cr2O3 chromium oxide,"$1,000.00",3 Tons,China Manufacturer Chromium Oxide Green Price Cr2O3,https://www.alibaba.com/product-detail/China-Manufacturer-Chromium-Oxide-Green-Price_60775371364.html
CrCl3(H2O)6 CrCl3 6H2O,$100.00,50.0 Metric Tons,High quality msds mgcl2 25 kg magnesium chloride mgcl2 6h2o,https://www.alibaba.com/product-detail/High-quality-msds-mgcl2-25-kg_1600077807220.html
CrCl3(H2O)6 CrCl3 6H2O,$100.00,1000.0 Kilograms,Magnesium Chloride Hexahydrate 1 Kg Flakes 46 Magnesium Chloride Mgcl2 6H2O,https://www.alibaba.com/product-detail/Magnesium-Chloride-Hexahydrate-1-Kg-Flakes_1600454407517.html
CrCl3(H2O)6 CrCl3 6H2O,$120.00,10.0 Tons,Magnesium Chloride Hexahydrate Flakes Mgcl2 6h2o,https://www.alibaba.com/product-detail/Magnesium-Chloride-Hexahydrate-Flakes-Mgcl2-6h2o_10000002899732.html
CrCl3(H2O)6 CrCl3 6H2O,$4.40,100 Kilograms,98% copper(ii) chloride dihydrate industrial grade for ceramic colorant and catalyst,https://www.alibaba.com/product-detail/98-copper-ii-chloride-dihydrate-industrial_1600154697138.html
CrCl3(H2O)6 CrCl3 6H2O,$120.00,10.0 Tons,Manufacturer of 46% white flake magnesium chloride hexahydrate MgCl2 6h2o,https://www.alibaba.com/product-detail/Manufacturer-of-46-white-flake-magnesium_10000002957386.html
CrCl3(H2O)6 CrCl3 6H2O,$120.00,10.0 Tons,46% Magnesium Chloride Hexahydrate Flakes Mgcl2 6h2o,https://www.alibaba.com/product-detail/46-Magnesium-Chloride-Hexahydrate-Flakes-Mgcl2_10000002945495.html
CrCl3(H2O)6 CrCl3 6H2O,$2.00,1.0 Kilograms,99%min Chromium Chloride CrCl3 . 6H2O with Competitive Price,https://www.alibaba.com/product-detail/99-min-Chromium-Chloride-CrCl3-6H2O_1600082646746.html
CrFeO4 Chrome Conc.,,3000 Meters,Car Protection Chrome Trim Strip,https://www.alibaba.com/product-detail/Car-Protection-Chrome-Trim-Strip_60468890847.html
CrFeO4 Chrome Conc.,,5 Rolls,10X15M Car Chrome DIY reflective silver Trim Strip For Car Window,https://www.alibaba.com/product-detail/10X15M-Car-Chrome-DIY-reflective-silver_1600267576219.html
CrFeO4 Chrome Conc.,,1000 Rolls,Auto Parts Chrome Body Side Moulding Trim,https://www.alibaba.com/product-detail/Auto-Parts-Chrome-Body-Side-Moulding_60636845093.html
CrFeO4 Chrome Conc.,,5000 Meters,Wholesales High Quality Chrome Car Door Edge Bumper Guard Strip,https://www.alibaba.com/product-detail/Wholesales-High-Quality-Chrome-Car-Door_60429533886.html
CrFeO4 Chrome Conc.,,5000 Meters,car chrome trim,https://www.alibaba.com/product-detail/car-chrome-trim_60336125720.html
CrFeO4 Chrome Conc.,,3000 Meters,car decoration chrome moulding trim strip,https://www.alibaba.com/product-detail/car-decoration-chrome-moulding-trim-strip_60732540872.html
CrFeO4 Chrome Conc.,,8 Rolls,Car Bumper Door Edge Lip Guard Chrome Decor Protector auto plastic trim strip,https://www.alibaba.com/product-detail/Car-Bumper-Door-Edge-Lip-Guard_1600363630754.html
Cu Copper (Cu),"$3,000.00",1.0 Tons,B68 UNS C12200-O60-S 99.90 % Cu Copper Pipe Tube Manufacture,https://www.alibaba.com/product-detail/B68-UNS-C12200-O60-S-99_60333026406.html?s=p
Cu Copper (Cu),$9.50,1.0 Kilograms,Factory Price 99.99% Cu Purity 99.99% large diameter copper pipe for medical gas,https://www.alibaba.com/product-detail/Factory-Price-99-99-Cu-Purity_1600459729958.html?s=p
Cu Copper (Cu),$45.00,5 Kilograms,Copper Cu Copper Lithium Battery Copper Foil Copper Foil Battery Grade Cu Foil For Lithium Ion Battery,https://www.alibaba.com/product-detail/Copper-Cu-Copper-Lithium-Battery-Copper_1600284734674.html?s=p
Cu Copper (Cu),"$6,000.00",5 Tons,Copper C27000 CuZn36 Copper Brass Coil/ Brass Strip,https://www.alibaba.com/product-detail/Copper-C27000-CuZn36-Copper-Brass-Coil_1600348305741.html?s=p
Cu Copper (Cu),$3.90,1 Kilogram,Copper Cu SOIL TRACE ELEMENT COPPER CAS NO 14025-15-1 EDTA CU,https://www.alibaba.com/product-detail/Copper-Cu-SOIL-TRACE-ELEMENT-COPPER_1600459119246.html?s=p
Cu Copper (Cu),$45.00,50 Kilograms,Purity Copper 99.999% Grade 5N Cu Pellets,https://www.alibaba.com/product-detail/Purity-Copper-99-999-Grade-5N_60811700637.html
Cu Copper (Cu),$45.00,1.0 Kilograms,SML Tungsten Copper Alloy (CuW) Disc Rod Bar Sheet,https://www.alibaba.com/product-detail/SML-Tungsten-Copper-Alloy-CuW-Disc_1600295370159.html
Cu Copper COMEX,,1000.0 Kilograms,Large Diameter ASTM C11000 T2 copper tube copper pipe,https://www.alibaba.com/product-detail/Large-Diameter-ASTM-C11000-T2-copper_1600352407436.html
Cu Copper COMEX,,1 Ton,Reliable Heat Exchanger copper tube square,https://www.alibaba.com/product-detail/Reliable-Heat-Exchanger-copper-tube-square_60817296344.html
